Time [s],Packet ID,MOSI,MISO
22.321595280000000,1812,0x0000,0x0040
22.321611999999998,1813,0xD400,0x4040
22.321626685999998,1814,0x0000,0x0102
22.321643156000000,1815,0xD500,0x0202
22.321657718000001,1816,0x0000,0x3600
22.321707843999999,1817,0x4100,0x0000
22.321722906000002,1818,0x0040,0x0000
22.321738750000002,1819,0x8FC0,0x0000
22.321783623999998,1820,0x0000,0x0201
22.321784124000001,1820,0x0000,0x0036
22.321784623999999,1820,0x0000,0x3D08
22.321785124000002,1820,0x0000,0x9014
22.321785624000000,1820,0x0000,0x0000
22.321786123999999,1820,0x0000,0x0000
22.321786624000001,1820,0x0000,0x0005
22.321787124000000,1820,0x0000,0x0000
22.321787623999999,1820,0x0000,0x0000
22.321788124000001,1820,0x0000,0x0000
22.321788624000000,1820,0x0000,0x0000
22.321789123999999,1820,0x0000,0x0000
22.321789624000001,1820,0x0000,0x0000
22.321790124000000,1820,0x0000,0x0000
22.321790623999998,1820,0x0000,0x0000
22.321791124000001,1820,0x0000,0x0000
22.321791623999999,1820,0x0000,0x0000
22.321792124000002,1820,0x0000,0x0000
22.321792624000000,1820,0x0000,0x0000
22.321793123999999,1820,0x0000,0x0000
22.321793624000001,1820,0x0000,0x0000
22.321794124000000,1820,0x0000,0x0000
22.321794623999999,1820,0x0000,0x0000
22.321795124000001,1820,0x0000,0x0000
22.321795624000000,1820,0x0000,0x0000
22.321796123999999,1820,0x0000,0x0000
22.321796624000001,1820,0x0000,0x0602
22.321797124000000,1820,0x0000,0x0000
22.321797623999998,1820,0x0000,0x130C
22.321798124000001,1820,0x0000,0x0001
22.321798623999999,1820,0x0000,0x0101
22.321799124000002,1820,0x0000,0x0602
22.321924374000002,1821,0xCC00,0x0202
22.321941062000000,1822,0x0000,0x0460
22.321959874000001,1823,0xC300,0x6060
22.321975030000001,1824,0x0000,0x0000
22.321993406000001,1825,0x4D00,0x0000
22.322007750000001,1826,0x001F,0x0000
22.649508705999999,1827,0xCC00,0x0000
22.649526141999999,1828,0x0000,0x0461
22.649545079999999,1829,0x4D00,0x6161
22.649559923999998,1830,0x001E,0x6161
22.649589112000001,1831,0xCC00,0x6161
22.649604174000000,1832,0x0000,0x0461
22.649621547999999,1833,0x4C00,0x6161
22.649636048000001,1834,0x0001,0x6161
22.649652362000001,1835,0xC300,0x6161
22.649666986000000,1836,0x0000,0x0040
22.649683454000002,1837,0xD400,0x4040
22.649697954000001,1838,0x0000,0x0102
22.649714236000001,1839,0xD500,0x0202
22.649728486000001,1840,0x0000,0x1B00
22.649777579999999,1841,0x4100,0x0000
22.649792424000001,1842,0x0040,0x0000
22.649807891999998,1843,0x8FC0,0x0000
22.649852268000000,1844,0x0000,0x0201
22.649852767999999,1844,0x0000,0x001B
22.649853268000001,1844,0x0000,0x3E08
22.649853768000000,1844,0x0000,0x9016
22.649854267999999,1844,0x0000,0x0000
22.649854768000001,1844,0x0000,0x0000
22.649855268000000,1844,0x0000,0x0004
22.649855767999998,1844,0x0000,0x0000
22.649856268000001,1844,0x0000,0x8E18
22.649856767999999,1844,0x0000,0x0045
22.649857268000002,1844,0x0000,0x0063
22.649857768000000,1844,0x0000,0x0000
22.649858267999999,1844,0x0000,0x0200
22.649858768000001,1844,0x0000,0x0006
22.649859268000000,1844,0x0000,0x7500
22.649859767999999,1844,0x0000,0x0000
22.649860268000001,1844,0x0000,0x3A00
22.649860768000000,1844,0x0000,0x8401
22.649861267999999,1844,0x0000,0xD75D
22.649861768000001,1844,0x0000,0xB140
22.649862268000000,1844,0x0000,0xF462
22.649862767999998,1844,0x0000,0x895C
22.649863268000001,1844,0x0000,0x759E
22.649863767999999,1844,0x0000,0x8405
22.649864268000002,1844,0x0000,0xD75D
22.649864768000000,1844,0x0000,0xB140
22.649865267999999,1844,0x0000,0xB062
22.649865766000001,1844,0x0000,0x31E6
22.649866268000000,1844,0x0000,0x0A04
22.649866767999999,1844,0x0000,0x0000
22.649867268000001,1844,0x0000,0x4A04
22.649867766000000,1844,0x0000,0x7861
22.650029830000001,1845,0xCC00,0x6161
22.650047141999998,1846,0x0000,0x0460
22.650065609999999,1847,0xC300,0x6060
22.650080641999999,1848,0x0000,0x0000
22.650098642000000,1849,0x4D00,0x0000
22.650112954000001,1850,0x001F,0x0000
22.650228424000002,1851,0x4D00,0x0000
22.650243642000000,1852,0x001E,0x0000
22.650259330000001,1853,0x4100,0x0000
22.650273517999999,1854,0x0040,0x0000
22.650288924000002,1855,0x0FC0,0x0000
22.650345391999998,1856,0x0101,0x0000
22.650345892000001,1856,0x0032,0x0000
22.650346391999999,1856,0x0D00,0x0000
22.650346892000002,1856,0xF08D,0x0000
22.650347392000000,1856,0x8770,0x0000
22.650347891999999,1856,0x604B,0x0000
22.650348392000001,1856,0x0005,0x0000
22.650348892000000,1856,0x0000,0x0000
22.650349391999999,1856,0x0024,0x0000
22.650349892000001,1856,0x0000,0x0000
22.650350392000000,1856,0x8E18,0x0000
22.650350891999999,1856,0x0045,0x0000
22.650351392000001,1856,0x0000,0x0000
22.650351892000000,1856,0x0000,0x0000
22.650352391999999,1856,0x3F68,0x0000
22.650352892000001,1856,0x4000,0x0000
22.650353392000000,1856,0x45D8,0x0000
22.650353891999998,1856,0x4004,0x0000
22.650354392000001,1856,0x8D00,0x0000
22.650354891999999,1856,0x4000,0x0000
22.650355392000002,1856,0x0000,0x0000
22.650355892000000,1856,0x0000,0x0000
22.650356391999999,1856,0x95A0,0x0000
22.650356892000001,1856,0x4005,0x0000
22.650357392000000,1856,0x8418,0x0000
22.650357891999999,1856,0x4005,0x0000
22.650358392000001,1856,0x0000,0x0000
22.650358892000000,1856,0x0045,0x0000
22.650359391999999,1856,0xBDAB,0x0000
22.650359892000001,1856,0x168C,0x0000
22.650360392000000,1856,0xEDAD,0x0000
22.650360891999998,1856,0x7F9F,0x0000
22.650440360000001,1857,0x4D00,0x0000
22.650455424000000,1858,0x001F,0x0000
22.650503080000000,1859,0xCC00,0x0000
22.650519268000000,1860,0x0000,0x0461
22.650537797999998,1861,0x4D00,0x6161
22.650552015999999,1862,0x001E,0x6161
22.650598704000000,1863,0xCC00,0x6161
22.650614736000001,1864,0x0000,0x0461
22.650632047999999,1865,0x4C00,0x6161
22.650646330000001,1866,0x0001,0x6161
22.650662174000001,1867,0xC300,0x6161
22.650676548000000,1868,0x0000,0x0080
22.650692954000000,1869,0xD400,0x8080
22.650707453999999,1870,0x0000,0x0102
22.650723641999999,1871,0xD500,0x0202
22.650737924000001,1872,0x0000,0x3C00
22.650789765999999,1873,0x4100,0x0000
22.650804703999999,1874,0x0060,0x0000
22.650820641999999,1875,0x8FA0,0x0000
22.650865203999999,1876,0x0000,0x0201
22.650865704000001,1876,0x0000,0x003C
22.650866204000000,1876,0x0000,0x3F08
22.650866703999998,1876,0x0000,0x9016
22.650867204000001,1876,0x0000,0x0000
22.650867703999999,1876,0x0000,0x0000
22.650868203999998,1876,0x0000,0x0005
22.650868704000001,1876,0x0000,0x0000
22.650869203999999,1876,0x0000,0x8E18
22.650869704000002,1876,0x0000,0x0045
22.650870204000000,1876,0x0000,0x8E9C
22.650870703999999,1876,0x0000,0x0045
22.650871204000001,1876,0x0000,0x03DB
22.650871704000000,1876,0x0000,0x809B
22.650872203999999,1876,0x0000,0xFBC8
22.650872704000001,1876,0x0000,0x0002
22.650873204000000,1876,0x0000,0x0102
22.650873703999999,1876,0x0000,0xC0A8
22.650874204000001,1876,0x0000,0xE568
22.650874704000000,1876,0x0000,0x0042
22.650875203999998,1876,0x0000,0x0010
22.650875704000001,1876,0x0000,0x0000
22.650876203999999,1876,0x0000,0xE578
22.650876704000002,1876,0x0000,0x0042
22.650877204000000,1876,0x0000,0x0000
22.650877703999999,1876,0x0000,0x0000
22.650878204000001,1876,0x0000,0x0000
22.650878704000000,1876,0x0000,0x0000
22.650879203999999,1876,0x0000,0x1C6D
22.650879704000001,1876,0x0000,0x0602
22.650880204000000,1876,0x0000,0x4A00
22.650880703999999,1876,0x0000,0x7861
22.650881204000001,1876,0x0000,0x0038
22.650881704000000,1876,0x0000,0x8208
22.650882203999998,1876,0x0000,0x8B84
22.650882704000001,1876,0x0000,0x2496
22.650883203999999,1876,0x0000,0x4830
22.650883704000002,1876,0x0000,0x326C
22.650884204000000,1876,0x0000,0x0C04
22.650884703999999,1876,0x0000,0x1812
22.650885204000001,1876,0x0000,0x2160
22.650885704000000,1876,0x0000,0x0602
22.650886203999999,1876,0x0000,0x2414
22.650886704000001,1876,0x0000,0x0102
22.650887204000000,1876,0x0000,0x300D
22.650887703999999,1876,0x0000,0x0114
22.650888204000001,1876,0x0000,0x0000
22.650888704000000,1876,0x0000,0xAC0F
22.651003203999998,1877,0xCC00,0x0F0F
22.651019829999999,1878,0x0000,0x0461
22.651037830000000,1879,0x4C00,0x6161
22.651052174000000,1880,0x0001,0x6161
22.651068047999999,1881,0xC300,0x6161
22.651082610000000,1882,0x0000,0x0020
22.651099609999999,1883,0xD400,0x2020
22.651114421999999,1884,0x0000,0x0002
22.651131142000001,1885,0xD500,0x0202
22.651145765999999,1886,0x0000,0x0C00
22.651202330000000,1887,0x4100,0x0000
22.651217142000000,1888,0x0020,0x0000
22.651232954000001,1889,0x8FE0,0x0000
22.651277266000001,1890,0x0000,0x0200
22.651277766000000,1890,0x0000,0x000C
22.651278265999998,1890,0x0000,0x000C
22.651278766000001,1890,0x0000,0x0201
22.651279266000000,1890,0x0000,0x0101
22.651279765999998,1890,0x0000,0x0602
22.651280266000001,1890,0x0000,0x0000
22.651280765999999,1890,0x0000,0x0000
22.651281266000002,1890,0x0000,0x0000
22.651281766000000,1890,0x0000,0x0000
22.651282265999999,1890,0x0000,0x0000
22.651282766000001,1890,0x0000,0x0000
22.651283266000000,1890,0x0000,0x0000
22.651283765999999,1890,0x0000,0x0000
22.651284266000001,1890,0x0000,0x0000
22.651284766000000,1890,0x0000,0x0000
22.651414077999998,1891,0xCC00,0x0000
22.651431047999999,1892,0x0000,0x0460
22.651449454000002,1893,0xC300,0x6060
22.651464172000001,1894,0x0000,0x0000
22.651482391999998,1895,0x4D00,0x0000
22.651496766000001,1896,0x001F,0x0000
22.829618891999999,1897,0xCC00,0x0000
22.829636579999999,1898,0x0000,0x0461
22.829655892000002,1899,0x4D00,0x6161
22.829670329999999,1900,0x001E,0x6161
22.829699580000000,1901,0xCC00,0x6161
22.829714643999999,1902,0x0000,0x0461
22.829732174000000,1903,0x4C00,0x6161
22.829746706000002,1904,0x0001,0x6161
22.829762612000000,1905,0xC300,0x6161
22.829776924000001,1906,0x0000,0x0040
22.829793767999998,1907,0xD400,0x4040
22.829808423999999,1908,0x0000,0x0102
22.829824861999999,1909,0xD500,0x0202
22.829839174000000,1910,0x0000,0x3600
22.829892611999998,1911,0x4100,0x0000
22.829907735999999,1912,0x0040,0x0000
22.829923485999998,1913,0x8FC0,0x0000
22.829967862000000,1914,0x0000,0x0201
22.829968361999999,1914,0x0000,0x0036
22.829968862000001,1914,0x0000,0x0108
22.829969362000000,1914,0x0000,0x9014
22.829969861999999,1914,0x0000,0x0000
22.829970362000001,1914,0x0000,0x0000
22.829970862000000,1914,0x0000,0x0005
22.829971361999998,1914,0x0000,0x001F
22.829971862000001,1914,0x0000,0x0000
22.829972361999999,1914,0x0000,0x0000
22.829972862000002,1914,0x0000,0x0000
22.829973362000000,1914,0x0000,0x0000
22.829973861999999,1914,0x0000,0x0000
22.829974362000002,1914,0x0000,0x0000
22.829974862000000,1914,0x0000,0x0000
22.829975361999999,1914,0x0000,0x0000
22.829975862000001,1914,0x0000,0x0000
22.829976362000000,1914,0x0000,0x0000
22.829976861999999,1914,0x0000,0x0000
22.829977362000001,1914,0x0000,0x0000
22.829977862000000,1914,0x0000,0x0000
22.829978361999999,1914,0x0000,0x0000
22.829978862000001,1914,0x0000,0x0000
22.829979362000000,1914,0x0000,0x0000
22.829979861999998,1914,0x0000,0x0000
22.829980362000001,1914,0x0000,0x0000
22.829980861999999,1914,0x0000,0x0602
22.829981362000002,1914,0x0000,0x0000
22.829981862000000,1914,0x0000,0x000C
22.829982361999999,1914,0x0000,0x0001
22.829982862000001,1914,0x0000,0x0101
22.829983362000000,1914,0x0000,0x0602
22.830108641999999,1915,0xCC00,0x0202
22.830125018000000,1916,0x0000,0x0460
22.830143142000001,1917,0xC300,0x6060
22.830157891999999,1918,0x0000,0x0000
22.830175830000002,1919,0x4D00,0x0000
22.830189986000001,1920,0x001F,0x0000
22.842243073999999,1921,0xCC00,0x0000
22.842260167999999,1922,0x0000,0x0461
22.842279074000000,1923,0x4D00,0x6161
22.842293479999999,1924,0x001E,0x6161
22.842322136000000,1925,0xCC00,0x6161
22.842337418000000,1926,0x0000,0x0461
22.842354856000000,1927,0x4C00,0x6161
22.842369324000000,1928,0x0001,0x6161
22.842385136000001,1929,0xC300,0x6161
22.842399512000000,1930,0x0000,0x0040
22.842416136000001,1931,0xD400,0x4040
22.842430606000001,1932,0x0000,0x0102
22.842446918000000,1933,0xD500,0x0202
22.842461230000001,1934,0x0000,0x3600
22.842510824000001,1935,0x4100,0x0000
22.842525668000000,1936,0x0040,0x0000
22.842541262000001,1937,0x8FC0,0x0000
22.842589856000000,1938,0x0000,0x0201
22.842590353999999,1938,0x0000,0x0036
22.842590854000001,1938,0x0000,0x0208
22.842591356000000,1938,0x0000,0x9014
22.842591853999998,1938,0x0000,0x0000
22.842592354000001,1938,0x0000,0x0000
22.842592856000000,1938,0x0000,0x0005
22.842593354000002,1938,0x0000,0x0000
22.842593856000001,1938,0x0000,0x0000
22.842594353999999,1938,0x0000,0x0000
22.842594854000001,1938,0x0000,0x0000
22.842595354000000,1938,0x0000,0x0000
22.842595853999999,1938,0x0000,0x0000
22.842596354000001,1938,0x0000,0x0000
22.842596854000000,1938,0x0000,0x0000
22.842597353999999,1938,0x0000,0x0000
22.842597854000001,1938,0x0000,0x0000
22.842598354000000,1938,0x0000,0x0000
22.842598853999998,1938,0x0000,0x0000
22.842599354000001,1938,0x0000,0x0000
22.842599853999999,1938,0x0000,0x0000
22.842600354000002,1938,0x0000,0x0000
22.842600856000001,1938,0x0000,0x0000
22.842601353999999,1938,0x0000,0x0000
22.842601854000002,1938,0x0000,0x0000
22.842602354000000,1938,0x0000,0x0000
22.842602853999999,1938,0x0000,0x0602
22.842603354000001,1938,0x0000,0x0000
22.842603854000000,1938,0x0000,0x000C
22.842604353999999,1938,0x0000,0x0001
22.842604854000001,1938,0x0000,0x0101
22.842605354000000,1938,0x0000,0x0602
22.842730198000002,1939,0xCC00,0x0202
22.842747106000001,1940,0x0000,0x0460
22.842765730000000,1941,0xC300,0x6060
22.842780636000001,1942,0x0000,0x0000
22.842798697999999,1943,0x4D00,0x0000
22.842812855999998,1944,0x001F,0x0000
23.252109109999999,1945,0xCC00,0x0000
23.252125641999999,1946,0x0000,0x0461
23.252144580000000,1947,0x4D00,0x6161
23.252159330000001,1948,0x001E,0x6161
23.252188610000001,1949,0xCC00,0x6161
23.252203860000002,1950,0x0000,0x0461
23.252220892000000,1951,0x4C00,0x6161
23.252235110000001,1952,0x0001,0x6161
23.252250986000000,1953,0xC300,0x6161
23.252265548000000,1954,0x0000,0x0120
23.252282141999999,1955,0xD400,0x2020
23.252296579999999,1956,0x0000,0x0202
23.252312986000000,1957,0xD500,0x0202
23.252327454000000,1958,0x0000,0xC900
23.252380016000000,1959,0x4100,0x0000
23.252394859999999,1960,0x00E0,0x0000
23.252410766000001,1961,0x8F20,0x0000
23.252455015999999,1962,0x0000,0x0202
23.252455516000001,1962,0x0000,0x00C9
23.252456016000000,1962,0x0000,0x0308
23.252456515999999,1962,0x0000,0x0028
23.252457016000001,1962,0x0000,0x000B
23.252457516000000,1962,0x0000,0x0000
23.252458015999999,1962,0x0000,0x8E9C
23.252458516000001,1962,0x0000,0x0045
23.252459016000000,1962,0x0000,0x0000
23.252459515999998,1962,0x0000,0x0002
23.252460016000001,1962,0x0000,0x0102
23.252460515999999,1962,0x0000,0xC0A8
23.252461016000002,1962,0x0000,0x00A7
23.252461516000000,1962,0x0000,0x0000
23.252462015999999,1962,0x0000,0x9981
23.252462516000001,1962,0x0000,0x8097
23.252463016000000,1962,0x0000,0x4547
23.252463515999999,1962,0x0000,0x2054
23.252464016000001,1962,0x0000,0x442F
23.252464516000000,1962,0x0000,0x4943
23.252465015999999,1962,0x0000,0x2F4D
23.252465516000001,1962,0x0000,0x3031
23.252466016000000,1962,0x0000,0x4530
23.252466515999998,1962,0x0000,0x534F
23.252467016000001,1962,0x0000,0x4435
23.252467515999999,1962,0x0000,0x392F
23.252468016000002,1962,0x0000,0x375A
23.252468516000000,1962,0x0000,0x3841
23.252469015999999,1962,0x0000,0x3337
23.252469516000001,1962,0x0000,0x2E38
23.252470016000000,1962,0x0000,0x5243
23.252470515999999,1962,0x0000,0x2032
23.252471016000001,1962,0x0000,0x5448
23.252471516000000,1962,0x0000,0x5054
23.252472015999999,1962,0x0000,0x312F
23.252472516000001,1962,0x0000,0x312E
23.252473016000000,1962,0x0000,0x0A0D
23.252473515999998,1962,0x0000,0x7355
23.252474016000001,1962,0x0000,0x7265
23.252474515999999,1962,0x0000,0x412D
23.252475016000002,1962,0x0000,0x6567
23.252475516000001,1962,0x0000,0x746E
23.252476015999999,1962,0x0000,0x203A
23.252476516000002,1962,0x0000,0x6757
23.252477016000000,1962,0x0000,0x7465
23.252477515999999,1962,0x0000,0x312F
23.252478016000001,1962,0x0000,0x312E
23.252478516000000,1962,0x0000,0x2E37
23.252479015999999,1962,0x0000,0x2031
23.252479516000001,1962,0x0000,0x6428
23.252480016000000,1962,0x0000,0x7261
23.252480515999999,1962,0x0000,0x6977
23.252481016000001,1962,0x0000,0x316E
23.252481516000000,1962,0x0000,0x2E35
23.252482015999998,1962,0x0000,0x2E33
23.252482516000001,1962,0x0000,0x2930
23.252483015999999,1962,0x0000,0x0A0D
23.252483516000002,1962,0x0000,0x6341
23.252484016000000,1962,0x0000,0x6563
23.252484515999999,1962,0x0000,0x7470
23.252485016000001,1962,0x0000,0x203A
23.252485516000000,1962,0x0000,0x2F2A
23.252486015999999,1962,0x0000,0x0D2A
23.252486516000001,1962,0x0000,0x410A
23.252487016000000,1962,0x0000,0x6363
23.252487515999999,1962,0x0000,0x7065
23.252488016000001,1962,0x0000,0x2D74
23.252488516000000,1962,0x0000,0x6E45
23.252489015999998,1962,0x0000,0x6F63
23.252489516000001,1962,0x0000,0x6964
23.252490015999999,1962,0x0000,0x676E
23.252490516000002,1962,0x0000,0x203A
23.252491016000000,1962,0x0000,0x6469
23.252491515999999,1962,0x0000,0x6E65
23.252492016000001,1962,0x0000,0x6974
23.252492516000000,1962,0x0000,0x7974
23.252493015999999,1962,0x0000,0x0A0D
23.252493516000001,1962,0x0000,0x6F48
23.252494016000000,1962,0x0000,0x7473
23.252494515999999,1962,0x0000,0x203A
23.252495016000001,1962,0x0000,0x3931
23.252495516000000,1962,0x0000,0x2E32
23.252496015999998,1962,0x0000,0x3631
23.252496516000001,1962,0x0000,0x2E38
23.252497016000000,1962,0x0000,0x2E31
23.252497515999998,1962,0x0000,0x0D31
23.252498016000001,1962,0x0000,0x430A
23.252498515999999,1962,0x0000,0x6E6F
23.252499016000002,1962,0x0000,0x656E
23.252499516000000,1962,0x0000,0x7463
23.252500015999999,1962,0x0000,0x6F69
23.252500516000001,1962,0x0000,0x3A6E
23.252501016000000,1962,0x0000,0x4B20
23.252501515999999,1962,0x0000,0x6565
23.252502016000001,1962,0x0000,0x2D70
23.252502516000000,1962,0x0000,0x6C41
23.252503015999999,1962,0x0000,0x7669
23.252503516000001,1962,0x0000,0x0D65
23.252504016000000,1962,0x0000,0x0D0A
23.252504515999998,1962,0x0000,0x020A
23.252505016000001,1962,0x0000,0x0006
23.252505515999999,1962,0x0000,0x6584
23.252506016000002,1962,0x0000,0x7F1E
23.252506516000000,1962,0x0000,0xBF00
23.252507015999999,1962,0x0000,0xD534
23.252507516000001,1962,0x0000,0xE2E2
23.252508016000000,1962,0x0000,0x0000
23.252508515999999,1962,0x0000,0x0000
23.252509016000001,1962,0x0000,0x0000
23.252509516000000,1962,0x0000,0x0000
23.252510015999999,1962,0x0000,0x0000
23.252510516000001,1962,0x0000,0x0000
23.252653922000000,1963,0xCC00,0x0000
23.252671016000001,1964,0x0000,0x0461
23.252689172000000,1965,0x4C00,0x6161
23.252703766000000,1966,0x0001,0x6161
23.252719704000000,1967,0xC300,0x6161
23.252734266000001,1968,0x0000,0x0040
23.252751236000002,1969,0xD400,0x4040
23.252765986000000,1970,0x0000,0x0102
23.252786266000001,1971,0xD500,0x0202
23.252800921999999,1972,0x0000,0x3600
23.252851421999999,1973,0x4100,0x0000
23.252866330000000,1974,0x0040,0x0000
23.252881892000001,1975,0x8FC0,0x0000
23.252925921999999,1976,0x0000,0x0201
23.252926422000002,1976,0x0000,0x0036
23.252926922000000,1976,0x0000,0x0408
23.252927421999999,1976,0x0000,0x9014
23.252927922000001,1976,0x0000,0x0000
23.252928422000000,1976,0x0000,0x0000
23.252928921999999,1976,0x0000,0x0005
23.252929422000001,1976,0x0000,0x001F
23.252929922000000,1976,0x0000,0x0000
23.252930421999999,1976,0x0000,0x0000
23.252930922000001,1976,0x0000,0x0000
23.252931422000000,1976,0x0000,0x0000
23.252931921999998,1976,0x0000,0x0000
23.252932422000001,1976,0x0000,0x0000
23.252932921999999,1976,0x0000,0x0000
23.252933422000002,1976,0x0000,0x0000
23.252933922000000,1976,0x0000,0x0000
23.252934421999999,1976,0x0000,0x0000
23.252934922000001,1976,0x0000,0x0000
23.252935422000000,1976,0x0000,0x0000
23.252935921999999,1976,0x0000,0x0000
23.252936422000001,1976,0x0000,0x0000
23.252936922000000,1976,0x0000,0x0000
23.252937421999999,1976,0x0000,0x0000
23.252937922000001,1976,0x0000,0x0000
23.252938422000000,1976,0x0000,0x0000
23.252938921999998,1976,0x0000,0x0602
23.252939422000001,1976,0x0000,0x0000
23.252939921999999,1976,0x0000,0x000C
23.252940422000002,1976,0x0000,0x0001
23.252940922000001,1976,0x0000,0x0101
23.252941421999999,1976,0x0000,0x0602
23.253065360000001,1977,0xCC00,0x0202
23.253081609999999,1978,0x0000,0x0460
23.253100016000001,1979,0xC300,0x6060
23.253114922000002,1980,0x0000,0x0000
23.253133141999999,1981,0x4D00,0x0000
23.253147391999999,1982,0x001F,0x0000
23.257300390000001,1983,0x4D00,0x0000
23.257315607999999,1984,0x001E,0x0000
23.257331482000001,1985,0x4100,0x0000
23.257345640000000,1986,0x00E0,0x0000
23.257361075999999,1987,0x0F20,0x0000
23.257433607999999,1988,0x0002,0x0000
23.257434108000002,1988,0x00D6,0x0000
23.257434608000001,1988,0x0000,0x0000
23.257435107999999,1988,0x0000,0x0000
23.257435608000002,1988,0xA000,0x0000
23.257436108000000,1988,0x0000,0x0000
23.257436607999999,1988,0x1A2C,0x0000
23.257437108000001,1988,0x60A7,0x0000
23.257437608000000,1988,0x5E98,0x0000
23.257438107999999,1988,0x3E6D,0x0000
23.257438608000001,1988,0x030C,0x0000
23.257439108000000,1988,0x44BC,0x0000
23.257439607999999,1988,0x8E9C,0x0000
23.257440108000001,1988,0x0045,0x0000
23.257440608000000,1988,0x0084,0x0000
23.257441107999998,1988,0x0000,0x0000
23.257441608000001,1988,0x0000,0x0000
23.257442107999999,1988,0x0000,0x0000
23.257442608000002,1988,0x0000,0x0000
23.257443108000000,1988,0x0000,0x0000
23.257443607999999,1988,0x0000,0x0000
23.257444108000001,1988,0x0000,0x0000
23.257444608000000,1988,0x0000,0x0000
23.257445107999999,1988,0x0000,0x0000
23.257445608000001,1988,0x0000,0x0000
23.257446108000000,1988,0x0000,0x0000
23.257446607999999,1988,0x0000,0x0000
23.257447108000001,1988,0x0000,0x0000
23.257447608000000,1988,0x0000,0x0000
23.257448107999998,1988,0x0000,0x0000
23.257448608000001,1988,0x0000,0x0000
23.257449107999999,1988,0x0000,0x0000
23.257449608000002,1988,0x0000,0x0000
23.257450108000000,1988,0x0000,0x0000
23.257450607999999,1988,0x0000,0x0000
23.257451108000001,1988,0x0000,0x0000
23.257451608000000,1988,0x0000,0x0000
23.257452107999999,1988,0x0000,0x0000
23.257452608000001,1988,0x0000,0x0000
23.257453108000000,1988,0x0000,0x0000
23.257453607999999,1988,0x0000,0x0000
23.257454108000001,1988,0x0000,0x0000
23.257454608000000,1988,0x0000,0x0000
23.257455107999998,1988,0x0000,0x0000
23.257455608000001,1988,0x5448,0x0000
23.257456108000000,1988,0x5054,0x0000
23.257456607999998,1988,0x312F,0x0000
23.257457108000001,1988,0x312E,0x0000
23.257457607999999,1988,0x3220,0x0000
23.257458108000002,1988,0x3030,0x0000
23.257458608000000,1988,0x4F20,0x0000
23.257459107999999,1988,0x0D4B,0x0000
23.257459608000001,1988,0x530A,0x0000
23.257460108000000,1988,0x7265,0x0000
23.257460607999999,1988,0x6576,0x0000
23.257461108000001,1988,0x3A72,0x0000
23.257461608000000,1988,0x5420,0x0000
23.257462107999999,1988,0x6E69,0x0000
23.257462608000001,1988,0x2079,0x0000
23.257463108000000,1988,0x6557,0x0000
23.257463607999998,1988,0x2062,0x0000
23.257464108000001,1988,0x6553,0x0000
23.257464607999999,1988,0x7672,0x0000
23.257465108000002,1988,0x7265,0x0000
23.257465608000000,1988,0x0A0D,0x0000
23.257466107999999,1988,0x6341,0x0000
23.257466608000001,1988,0x6563,0x0000
23.257467108000000,1988,0x7470,0x0000
23.257467607999999,1988,0x522D,0x0000
23.257468108000001,1988,0x6E61,0x0000
23.257468608000000,1988,0x6567,0x0000
23.257469107999999,1988,0x3A73,0x0000
23.257469608000001,1988,0x6220,0x0000
23.257470108000000,1988,0x7479,0x0000
23.257470607999998,1988,0x7365,0x0000
23.257471108000001,1988,0x0A0D,0x0000
23.257471607999999,1988,0x6F43,0x0000
23.257472108000002,1988,0x746E,0x0000
23.257472608000000,1988,0x6E65,0x0000
23.257473107999999,1988,0x2D74,0x0000
23.257473608000002,1988,0x656C,0x0000
23.257474108000000,1988,0x676E,0x0000
23.257474607999999,1988,0x6874,0x0000
23.257475108000001,1988,0x203A,0x0000
23.257475608000000,1988,0x3931,0x0000
23.257476107999999,1988,0x3435,0x0000
23.257476608000001,1988,0x3930,0x0000
23.257477108000000,1988,0x3433,0x0000
23.257477607999999,1988,0x0A0D,0x0000
23.257478108000001,1988,0x6F43,0x0000
23.257478608000000,1988,0x746E,0x0000
23.257479107999998,1988,0x6E65,0x0000
23.257479608000001,1988,0x2D74,0x0000
23.257480107999999,1988,0x7974,0x0000
23.257480608000002,1988,0x6570,0x0000
23.257481108000000,1988,0x203A,0x0000
23.257481607999999,1988,0x7061,0x0000
23.257482108000001,1988,0x6C70,0x0000
23.257482608000000,1988,0x6369,0x0000
23.257483107999999,1988,0x7461,0x0000
23.257483608000001,1988,0x6F69,0x0000
23.257484108000000,1988,0x2F6E,0x0000
23.257484607999999,1988,0x636F,0x0000
23.257485108000001,1988,0x6574,0x0000
23.257485608000000,1988,0x2D74,0x0000
23.257486107999998,1988,0x7473,0x0000
23.257486608000001,1988,0x6572,0x0000
23.257487107999999,1988,0x6D61,0x0000
23.257487608000002,1988,0x0A0D,0x0000
23.257488108000000,1988,0x0A0D,0x0000
23.257488607999999,1988,0xBDAB,0x0000
23.257489108000001,1988,0x168C,0x0000
23.257561232000000,1989,0x4D00,0x0000
23.257576201999999,1990,0x001F,0x0000
23.265020322000002,1991,0x4D00,0x0000
23.265035542000000,1992,0x001E,0x0000
23.265051291999999,1993,0x4100,0x0000
23.265065509999999,1994,0x0600,0x0000
23.265080886000000,1995,0x0A00,0x0000
23.265272792000001,1996,0x0002,0x0000
23.265273292000000,1996,0x05F8,0x0000
